in_province,in_city,out_province,out_city,交通和通信,其他用品和服务,医疗保健,教育、文化和娱乐,生活用品及服务,衣着,食品烟酒
甘肃,嘉峪关市,香港,香港,0,0.672559689,0,0,0.122223382,0,0
甘肃,天水市,上海,上海,0.957014352,0.075818508,0.656887209,0.518613428,0.98205643,0.945636463,0.902896043
甘肃,天水市,内蒙古,呼和浩特,0,0,0,0,0,0,0.619200413
甘肃,天水市,北京,北京,0.704267645,0.45723956,0.208364115,0.63242343,0.439229475,0.805651489,0.154069331
甘肃,天水市,吉林,长春,0,0,0,0,0.574723958,0,0
甘肃,天水市,四川,德阳,0,0.013176709,0.895544255,0,0.78695477,0,0.787609866
甘肃,天水市,四川,成都,0.472106109,0.514103572,0.188293716,0.13060709,0.525648684,0.627174832,0.431452532
甘肃,天水市,天津,天津,0.995816821,0.925387725,0.251873377,0.478642299,0.144881461,0.918280988,0.488717587
甘肃,天水市,宁夏,银川,0,0,0,0,0.686662793,0,0
甘肃,天水市,山东,德州,0.677211634,0.84015431,0.703793535,0.696493915,0.159711645,0.445384679,0.61796572
甘肃,天水市,山东,济南,0.934307503,0.509204814,0,0.062319307,0,0,0.486157509
甘肃,天水市,山东,青岛,0,0,0.158021538,0,0,0,0
甘肃,天水市,广东,东莞,0,0,0,0.526527485,0.182326043,0,0
甘肃,天水市,广东,佛山,0,0.330743607,0,0,0.517394206,0,0.07749601
甘肃,天水市,广东,广州,0.253425202,0.039655882,0.671135172,0.640856797,0.469680485,0.493359768,0.926728574
甘肃,天水市,广东,惠州,0,0,0.16435629,0,0,0,0
甘肃,天水市,新疆,乌鲁木齐,0,0,0,0,0,0,0.342424939
甘肃,天水市,江苏,南京,0.296685935,0,0,0,0,0,0
甘肃,天水市,江苏,南通,0,0.648064397,0,0,0,0,0
甘肃,天水市,江苏,泰州,0,0,0,0,0.833664847,0,0
甘肃,天水市,江苏,苏州,0.358423127,0.585657099,0,0.015126408,0.647459572,0,0.321567049
甘肃,天水市,江西,南昌,0,0,0,0.535204852,0,0,0
甘肃,天水市,河北,唐山,0.693119883,0,0,0,0,0,0
甘肃,天水市,河北,廊坊,0,0.406575778,0,0.074032239,0,0,0.116300785
甘肃,天水市,河北,张家口,0.641453704,0,0,0,0.776831312,0,0
甘肃,天水市,河南,郑州,0,0,0.46296195,0,0.169452632,0,0
甘肃,天水市,河南,驻马店,0,0,0,0,0.088425145,0,0
甘肃,天水市,浙江,宁波,0.256767984,0.539121767,0.627436025,0.502819756,0.949439693,0,0.647059305
甘肃,天水市,浙江,杭州,0,0,0,0,0.650735018,0,0
甘肃,天水市,湖北,武汉,0.834475984,0.097155748,0,0.816306379,0.344974216,0.11278021,0.712900923
甘肃,天水市,湖北,荆州,0,0,0,0.071017442,0,0,0
甘肃,天水市,甘肃,兰州,0.254449368,0.87033636,0,0.74887194,0.018237496,0.748013598,0.440393665
甘肃,天水市,西藏,拉萨,0,0,0,0,0,0,0.472759796
甘肃,天水市,辽宁,沈阳,0.225687269,0.787065799,0.301627884,0,0.260201529,0.970454417,0.640580027
甘肃,天水市,重庆,重庆,0,0.215640654,0.683894882,0.607623671,0.077633845,0,0
甘肃,天水市,陕西,咸阳,0,0,0,0,0.936802692,0,0
甘肃,天水市,陕西,西安,0.94026408,0.967601596,0.072666969,0.472528951,0.841678537,0.755613263,0.636372146
甘肃,天水市,青海,西宁,0,0,0,0,0.372437381,0,0
甘肃,天水市,香港,香港,0,0.726486851,0,0.484374391,0.747947814,0,0
甘肃,定西市,上海,上海,0.162002355,0.13036474,0.739916751,0.479763107,0.019186644,0.371297692,0.18554275
甘肃,定西市,北京,北京,0.987589567,0.315168321,0.124028158,0.8350935,0.219280355,0.027822109,0.653384994
甘肃,定西市,四川,德阳,0,0.430009367,0,0,0.340482652,0,0
甘肃,定西市,四川,成都,0.76014339,0.355970172,0.180963914,0.687609045,0,0.643598875,0.160915706
甘肃,定西市,天津,天津,0.906607523,0.872457279,0.425297511,0.913588256,0.176178594,0,0.898290231
甘肃,定西市,宁夏,银川,0.931417567,0.945481273,0.153894856,0.809360427,0.103769465,0,0.590558731
甘肃,定西市,山东,德州,0.45109098,0.761304633,0.703189185,0.917718072,0.82575241,0.351580583,0.574275935
甘肃,定西市,山东,济南,0,0.765738693,0,0.882064199,0.728509496,0,0
甘肃,定西市,山东,青岛,0,0,0.583146962,0,0,0,0
甘肃,定西市,广东,东莞,0,0,0,0.760913127,0.177185644,0,0
甘肃,定西市,广东,佛山,0,0.189012249,0,0.059958124,0,0,0
甘肃,定西市,广东,广州,0.604577532,0.751802632,0.025793492,0.974205391,0.726437078,0.407394384,0.202554529
甘肃,定西市,广东,惠州,0,0,0.574547633,0,0.197387503,0,0
甘肃,定西市,江苏,南通,0,0.159454102,0,0,0,0,0
甘肃,定西市,江苏,苏州,0.552269685,0.908325077,0,0.831291685,0.190513835,0,0.39721026
甘肃,定西市,河北,廊坊,0,0.724984792,0,0.608503827,0,0,0.423303374
甘肃,定西市,河北,石家庄,0,0,0,0.820618699,0,0,0
甘肃,定西市,河南,郑州,0,0,0,0,0.588935768,0,0
甘肃,定西市,河南,驻马店,0,0,0,0,0.230946806,0,0
甘肃,定西市,浙江,宁波,0.266301234,0.636115627,0.079820739,0,0.233882069,0,0.734223051
甘肃,定西市,浙江,杭州,0,0,0,0,0.380540235,0,0
甘肃,定西市,湖北,武汉,0.906765753,0.94248886,0,0.687921969,0.776082515,0.875049364,0.830307203
甘肃,定西市,甘肃,兰州,0.576137484,0.492047262,0.991465519,0.017040136,0.835904708,0.761381054,0.455049004
甘肃,定西市,辽宁,沈阳,0.10196023,0.881471952,0,0.927492961,0.036385519,0,0.57262028
甘肃,定西市,重庆,重庆,0.763779628,0.145432627,0,0.804818464,0.363388844,0,0.349024079
甘肃,定西市,陕西,咸阳,0,0.274638708,0,0,0.198516274,0,0
甘肃,定西市,陕西,西安,0.504726559,0.203367128,0.166141467,0.323616079,0.261765347,0.01040252,0.931220208
甘肃,定西市,香港,香港,0,0.426150982,0,0.272175541,0.733129646,0,0
甘肃,平凉市,上海,上海,0.01106589,0.18284054,0.434594763,0.463590583,0.129827791,0.233404278,0.573197945
甘肃,平凉市,北京,北京,0.037132278,0.850488312,0.28007662,0.698562818,0.1988644,0.93885518,0.649795803
甘肃,平凉市,吉林,长春,0,0,0,0,0.040377478,0,0
甘肃,平凉市,四川,成都,0.476559955,0.374860664,0.232090762,0.832028411,0.398770567,0.103416521,0.266637343
甘肃,平凉市,天津,天津,0.686645532,0.934054544,0.853535488,0.414558109,0.518671974,0.741119485,0.460830935
甘肃,平凉市,山东,德州,0.381222521,0.694010229,0.15178025,0.435160467,0.865027893,0.984471919,0.796044268
甘肃,平凉市,山东,济南,0.141255104,0.467930427,0,0.07580447,0.993747372,0,0.092119294
甘肃,平凉市,山东,青岛,0,0,0.082133857,0,0,0,0
甘肃,平凉市,广东,东莞,0,0,0,0.563074268,0.402272673,0,0
甘肃,平凉市,广东,佛山,0,0,0,0,0.325902636,0,0
甘肃,平凉市,广东,广州,0.160385123,0.754105039,0.90708548,0.223739051,0.039032151,0.385552726,0.291783915
甘肃,平凉市,广东,惠州,0,0,0.059623594,0,0,0,0
甘肃,平凉市,江苏,南通,0,0.716903461,0,0,0,0,0
甘肃,平凉市,江苏,苏州,0,0.256117042,0,0.52781482,0.01824158,0,0.464088518
甘肃,平凉市,河北,廊坊,0,0,0,0.243446356,0,0,0.469658777
甘肃,平凉市,河南,郑州,0,0,0.402512466,0,0.045965638,0,0
甘肃,平凉市,浙江,宁波,0.193180954,0.99806709,0.390238897,0.272071248,0.256927021,0,0.041978844
甘肃,平凉市,浙江,杭州,0.798691202,0,0,0,0.410616776,0,0
甘肃,平凉市,湖北,武汉,0.405578981,0.873662571,0.617138082,0.21603373,0.433050552,0.108600263,0
甘肃,平凉市,甘肃,兰州,0.44820571,0.735371983,0,0.274083925,0.53304954,0,0
甘肃,平凉市,辽宁,沈阳,0.259066522,0.560403498,0,0.120534822,0,0.714906701,0
甘肃,平凉市,重庆,重庆,0.156810139,0.171586457,0.469269401,0.25466638,0.634094409,0,0
甘肃,平凉市,陕西,咸阳,0,0.864815589,0,0.524332035,0.257682004,0,0
甘肃,平凉市,陕西,西安,0.184910596,0.925988094,0.014868401,0.411526528,0.276516411,0.28917628,0.134857143
甘肃,平凉市,香港,香港,0,0.429671802,0,0.995397371,0.53537708,0,0
甘肃,庆阳市,上海,上海,0.487948538,0.407989967,0.339577272,0.338521628,0.28560356,0.731390287,0.057056881
甘肃,庆阳市,北京,北京,0.204741327,0.885340468,0.028760651,0.968307397,0.23426538,0.156828628,0.589354487
甘肃,庆阳市,四川,德阳,0,0.53656836,0.254132052,0,0.041920202,0,0.723450722
甘肃,庆阳市,四川,成都,0.986196073,0.802474445,0.198699915,0.390257397,0,0.982885136,0
甘肃,庆阳市,天津,天津,0.754324247,0.836186489,0.928082748,0.624952909,0.49138088,0.517403601,0.147706407
甘肃,庆阳市,山东,德州,0.105953941,0.620801804,0.809534039,0.12268622,0.952314313,0.816065848,0.243536341
甘肃,庆阳市,山东,济南,0,0.353854114,0,0.656769991,0,0,0.684991833
甘肃,庆阳市,山东,青岛,0,0,0.414744848,0,0,0,0
甘肃,庆阳市,山西,临汾,0,0,0,0,0,0,0.831662541
甘肃,庆阳市,广东,东莞,0,0,0,0.880635106,0.611592884,0,0
甘肃,庆阳市,广东,佛山,0,0,0,0,0.311624039,0,0
甘肃,庆阳市,广东,广州,0.039353615,0.683318143,0.954149583,0.614730262,0.353320101,0.308084244,0.012166927
甘肃,庆阳市,广东,惠州,0,0,0.131003544,0,0,0,0
甘肃,庆阳市,江苏,南通,0,0.389771026,0,0,0,0,0
甘肃,庆阳市,江苏,苏州,0.79397809,0.516734703,0,0.698546559,0.110413649,0,0.396066841
甘肃,庆阳市,江西,南昌,0,0,0,0.282281939,0,0,0
甘肃,庆阳市,河北,廊坊,0,0.783665042,0,0.616376182,0,0,0.33768618
甘肃,庆阳市,河北,张家口,0,0,0,0,0.157621253,0,0
甘肃,庆阳市,河南,郑州,0.383245335,0,0,0,0.742542027,0,0
甘肃,庆阳市,浙江,宁波,0.272620382,0.281581886,0.56901353,0.350860159,0.22729603,0,0.700275071
甘肃,庆阳市,浙江,杭州,0,0,0,0,0.354748101,0,0
甘肃,庆阳市,湖北,武汉,0.745763489,0.404955569,0.832783452,0.474183643,0.125733937,0.207889884,0.623939042
甘肃,庆阳市,湖北,荆州,0,0,0,0,0.797707937,0,0
甘肃,庆阳市,甘肃,兰州,0.596058735,0,0,0.574969887,0,0,0
甘肃,庆阳市,辽宁,沈阳,0.911746111,0,0,0,0,0,0.870529069
甘肃,庆阳市,重庆,重庆,0.322020508,0.004214747,0.402097685,0,0.914813259,0,0
甘肃,庆阳市,陕西,咸阳,0,0.113683664,0,0.595347195,0.969156466,0,0
甘肃,庆阳市,陕西,西安,0.501014844,0.045408221,0.982691616,0.802209344,0.531029589,0.588263551,0.957410307
甘肃,庆阳市,香港,香港,0,0.454386476,0,0.29651049,0.485249054,0,0
甘肃,张掖市,上海,上海,0.834302514,0.274898938,0.794675829,0.367876136,0.022254933,0.184141029,0.883228228
甘肃,张掖市,内蒙古,呼和浩特,0,0,0,0.888938471,0,0,0
甘肃,张掖市,北京,北京,0.582367666,0.62237735,0.985406436,0.912183317,0.53607963,0.368261706,0.28710781
甘肃,张掖市,四川,德阳,0,0,0,0,0,0,0.603272051
甘肃,张掖市,四川,成都,0,0.321722449,0.463773055,0.67835121,0.0582777,0.345600414,0.502982572
甘肃,张掖市,天津,天津,0.387314655,0.23253527,0.499558608,0.553882209,0.334571191,0,0.609323626
甘肃,张掖市,宁夏,银川,0.326259116,0.405240188,0.568264329,0.37505118,0.156344721,0,0.512959014
甘肃,张掖市,山东,德州,0.920676485,0.475071604,0.942704049,0.795523443,0.457961038,0.466966502,0.099851748
甘肃,张掖市,山东,济南,0,0.804859334,0,0.515445115,0,0,0.394734818
甘肃,张掖市,山东,青岛,0,0,0.453584948,0,0,0,0
甘肃,张掖市,广东,东莞,0,0,0,0.724401839,0.65034493,0,0
甘肃,张掖市,广东,佛山,0,0.795176775,0,0,0.975461628,0,0
甘肃,张掖市,广东,广州,0.969715288,0.612300041,0.753079116,0.657693375,0.636150502,0.032009006,0
甘肃,张掖市,广东,惠州,0,0,0.162005795,0,0.910254185,0,0
甘肃,张掖市,江苏,苏州,0.396944776,0.392543519,0,0.8357758,0.095693217,0,0.236457928
甘肃,张掖市,河北,廊坊,0,0.122520938,0,0.982877922,0.201102899,0,0.001845144
甘肃,张掖市,河北,石家庄,0.45988539,0,0,0,0,0,0
甘肃,张掖市,河南,郑州,0,0.28749499,0,0,0.944115159,0,0.66701209
甘肃,张掖市,浙江,宁波,0.799586917,0.984163172,0.109494978,0.972363295,0.832888619,0,0.966388899
甘肃,张掖市,浙江,杭州,0,0,0,0,0.6825518,0,0
甘肃,张掖市,湖北,武汉,0.463953745,0.088727195,0,0.831297747,0,0.105654419,0.521715218
甘肃,张掖市,甘肃,兰州,0.844436582,0.537527657,0.404316551,0.108782706,0.557187472,0.437043663,0.45765581
甘肃,张掖市,辽宁,沈阳,0,0.466123031,0,0.779369816,0,0.046616686,0
甘肃,张掖市,重庆,重庆,0.904240132,0.733872481,0.361588682,0.045919295,0.420544979,0,0
甘肃,张掖市,陕西,咸阳,0,0,0,0,0.004957059,0,0
甘肃,张掖市,陕西,西安,0.55952093,0.526629223,0.318899574,0.809905422,0.500969112,0.441064497,0.778930092
甘肃,张掖市,香港,香港,0,0.480903917,0,0,0.728607607,0,0
甘肃,武威市,上海,上海,0.643080424,0.945245087,0.483436744,0.689977838,0.329563734,0.567006778,0.840042203
甘肃,武威市,内蒙古,呼和浩特,0,0,0,0.80262102,0,0,0
甘肃,武威市,北京,北京,0.148062335,0.097877409,0.743406605,0.45903866,0.652225903,0.875308821,0.51896144
甘肃,武威市,四川,德阳,0,0.164774077,0.748413761,0,0,0,0
甘肃,武威市,四川,成都,0.533743536,0.327843925,0.570586267,0.04993928,0.052016205,0.479390734,0.30922212
甘肃,武威市,天津,天津,0.732724403,0.172991217,0.578822742,0.97327285,0.366501133,0.625010293,0.367483682
甘肃,武威市,宁夏,银川,0.215736976,0.527005042,0.011044093,0.873505556,0.34045032,0,0.801096269
甘肃,武威市,山东,德州,0.503541599,0.765250448,0,0.518983281,0.206213252,0.356119288,0
甘肃,武威市,山东,济南,0,0.934102678,0,0.368000286,0,0,0.578066121
甘肃,武威市,山东,青岛,0,0,0.414651984,0,0,0,0
甘肃,武威市,广东,东莞,0,0,0,0.045308705,0.601975827,0,0
甘肃,武威市,广东,佛山,0,0,0,0,0.634335332,0,0
甘肃,武威市,广东,广州,0.698002647,0.540553035,0.340001778,0.778722762,0.379291415,0.595270964,0.867006631
甘肃,武威市,广东,惠州,0,0,0.404050127,0,0,0,0
甘肃,武威市,广西,南宁,0,0,0,0.456895929,0,0,0
甘肃,武威市,江苏,南通,0,0.667481126,0,0,0,0,0
甘肃,武威市,江苏,苏州,0.180670275,0.677226952,0,0.921873669,0.663412048,0,0.835483414
甘肃,武威市,河北,廊坊,0,0.183992983,0,0.001707695,0.915571552,0,0.43734933
甘肃,武威市,河北,石家庄,0.323100985,0,0,0,0,0,0
甘肃,武威市,河南,郑州,0,0,0,0,0.649005804,0,0
甘肃,武威市,浙江,宁波,0.065916986,0.015555875,0.647652678,0.144050461,0.993868302,0,0.447376988
甘肃,武威市,浙江,杭州,0,0,0,0,0.472455214,0,0
甘肃,武威市,湖北,武汉,0.073849705,0.018133292,0.657706865,0.086695061,0.144431209,0.43937926,0.589197706
甘肃,武威市,甘肃,兰州,0.137602966,0.453431018,0.977324913,0.975252238,0.560753454,0.009098944,0.395347067
甘肃,武威市,贵州,贵阳,0,0,0,0,0.333624844,0,0
甘肃,武威市,辽宁,沈阳,0,0.771645749,0,0.416757815,0.962348688,0.663220308,0
甘肃,武威市,重庆,重庆,0,0.879932239,0,0.337145949,0.1974196,0,0
甘肃,武威市,陕西,咸阳,0,0,0,0,0.922564559,0,0
甘肃,武威市,陕西,西安,0.394876465,0.889372879,0.066358566,0.80950489,0.79132044,0.506814888,0.366804594
甘肃,武威市,香港,香港,0,0.412621893,0,0,0.464807715,0,0
甘肃,甘南州,上海,上海,0,0.328446017,0.090587671,0.773413876,0.186038691,0.749634895,0.372426909
甘肃,甘南州,北京,北京,0.528604664,0.735644977,0.953798127,0.520646782,0.566730514,0.411170818,0.527405112
甘肃,甘南州,四川,成都,0.346906238,0.002829216,0.342019515,0.104817826,0.475726933,0,0
甘肃,甘南州,天津,天津,0,0.757347777,0,0.974364719,0.435901685,0,0.695205017
甘肃,甘南州,宁夏,银川,0.817658303,0,0,0.346515662,0.038919182,0,0.405227614
甘肃,甘南州,山东,德州,0.522401818,0.634489449,0.08507218,0.755892061,0,0.474694722,0
甘肃,甘南州,山东,济南,0,0.663892343,0,0,0,0,0
甘肃,甘南州,山东,青岛,0,0,0.789758426,0,0,0,0
甘肃,甘南州,广东,广州,0.767814615,0.426307679,0.373675718,0.56827539,0.767344713,0.331600425,0
甘肃,甘南州,江苏,苏州,0,0,0,0.994423499,0,0,0
甘肃,甘南州,河北,廊坊,0,0.403444243,0,0.540802314,0.181589202,0,0
甘肃,甘南州,河南,郑州,0,0,0,0.238846112,0.413443089,0,0
甘肃,甘南州,浙江,宁波,0.046757562,0.069805127,0,0.430576152,0.743804059,0,0
甘肃,甘南州,浙江,杭州,0,0,0,0,0.522445267,0,0
甘肃,甘南州,湖北,武汉,0,0.177179497,0,0.95331507,0.316743717,0.495923748,0
甘肃,甘南州,湖北,襄阳,0,0,0,0,0,0,0.854054757
甘肃,甘南州,甘肃,兰州,0.880964422,0.540930266,0.156408458,0.359261347,0.40848821,0.788025155,0.625909768
甘肃,甘南州,重庆,重庆,0,0.61846951,0.574881404,0,0.892346105,0,0
甘肃,甘南州,陕西,咸阳,0,0,0,0,0.052755966,0,0
甘肃,甘南州,陕西,西安,0.201178196,0.887723477,0.277878426,0.980875695,0.963395991,0.952776438,0.862440126
甘肃,甘南州,香港,香港,0,0.330690465,0,0,0.798855761,0,0
甘肃,白银市,上海,上海,0.887261105,0.689624953,0.311812,0.916758161,0.570165737,0.224416787,0.234059932
甘肃,白银市,北京,北京,0.04114619,0.216722402,0.83598182,0.753875399,0.787944549,0.356556443,0.211073016
甘肃,白银市,四川,德阳,0,0.417276188,0,0,0.710267398,0,0.70068649
甘肃,白银市,四川,成都,0.793670798,0.358850689,0.543589241,0.055395463,0,0.428623198,0.360594902
甘肃,白银市,天津,天津,0,0.814523269,0.870265304,0.067198378,0.944928837,0,0.511040256
甘肃,白银市,宁夏,银川,0.519168489,0.351023039,0.83190051,0.565668983,0.746143931,0,0.971954928
甘肃,白银市,山东,德州,0.750555099,0.52357133,0.033434445,0.436614504,0.766829978,0.336910867,0.1553392
甘肃,白银市,山东,济南,0,0.968623916,0,0.54624804,0,0,0.635603278
甘肃,白银市,山东,青岛,0,0,0.948456641,0,0,0,0
甘肃,白银市,广东,东莞,0,0,0,0.187324656,0.65366206,0,0
甘肃,白银市,广东,佛山,0,0,0,0,0.951883305,0,0
甘肃,白银市,广东,广州,0.203215602,0.554552706,0.296245798,0.904246504,0.715330269,0.9333947,0.707902518
甘肃,白银市,广东,惠州,0,0,0.057159448,0,0,0,0
甘肃,白银市,新疆,乌鲁木齐,0,0,0,0,0,0,0.078408901
甘肃,白银市,江苏,南通,0,0.448561078,0,0,0,0,0
甘肃,白银市,江苏,苏州,0,0.880185381,0,0.338849639,0.131518252,0,0.776369458
甘肃,白银市,河北,廊坊,0,0,0,0.085264184,0,0,0.608789634
甘肃,白银市,河南,洛阳,0,0,0,0,0,0,0.405660931
甘肃,白银市,河南,郑州,0,0,0,0,0.209518742,0,0
甘肃,白银市,浙江,宁波,0.959357057,0.539418555,0.829511137,0.093032352,0.245909567,0,0.741329686
甘肃,白银市,浙江,杭州,0,0,0,0,0.378669108,0,0
甘肃,白银市,湖北,武汉,0.401547975,0.755997059,0,0.766974743,0.671032245,0.106117479,0.243518205
甘肃,白银市,甘肃,兰州,0.789708224,0.589178747,0.458743581,0.348638414,0.880648137,0.460773056,0.987354627
甘肃,白银市,辽宁,沈阳,0,0,0,0.755354073,0,0,0.35032755
甘肃,白银市,重庆,重庆,0.250575907,0.932101265,0,0,0.689279941,0,0
甘肃,白银市,陕西,咸阳,0,0,0,0,0.660267846,0,0
甘肃,白银市,陕西,西安,0.51774683,0.175181998,0.990464134,0.783102339,0.502903328,0.355919482,0.014767649
甘肃,白银市,青海,西宁,0.117529049,0,0,0,0,0,0
甘肃,白银市,香港,香港,0,0.140674754,0,0.858313241,0.518553633,0,0
甘肃,酒泉市,上海,上海,0.131896117,0.522153669,0.353091809,0.068413852,0.197737283,0.386153803,0.807740141
甘肃,酒泉市,北京,北京,0.93239317,0.136714228,0.683131039,0.369751892,0.306188648,0.573440439,0.905878765
甘肃,酒泉市,四川,德阳,0,0.194933431,0.002993679,0,0,0,0
甘肃,酒泉市,四川,成都,0.919979968,0.1832585,0.268155788,0.961668393,0.94074865,0.725433833,0
甘肃,酒泉市,天津,天津,0.301169771,0.771315093,0.296164508,0.812251493,0.832376001,0,0.390310562
甘肃,酒泉市,宁夏,银川,0.76953874,0.855906833,0,0.47543714,0.071520669,0,0.025547095
甘肃,酒泉市,山东,德州,0.646181846,0.292072326,0.613716437,0.353701519,0.293183826,0.392575406,0.309723172
甘肃,酒泉市,山东,济南,0,0.606213023,0,0.529296957,0,0,0.07783583
甘肃,酒泉市,山东,青岛,0,0,0.249938824,0,0,0,0
甘肃,酒泉市,山西,临汾,0,0,0,0.267504389,0,0,0
甘肃,酒泉市,山西,大同,0,0,0,0,0.874690885,0,0
甘肃,酒泉市,广东,东莞,0,0,0,0,0.064376713,0,0.529802609
甘肃,酒泉市,广东,佛山,0.249975894,0.557719723,0,0,0.321342897,0,0.643475085
甘肃,酒泉市,广东,广州,0.891178999,0.83603835,0.175322387,0.711995012,0.963240927,0.522760477,0.181505973
甘肃,酒泉市,广东,惠州,0,0,0.24606249,0,0,0,0
甘肃,酒泉市,广西,柳州,0,0,0,0,0,0,0.033745139
甘肃,酒泉市,江苏,南通,0,0.189425254,0,0,0,0,0
甘肃,酒泉市,江苏,苏州,0.775901619,0.588625031,0,0.655063473,0.249282971,0,0.59028234
甘肃,酒泉市,河北,廊坊,0,0,0,0.40530917,0.625152473,0,0
甘肃,酒泉市,河南,郑州,0,0.218294021,0,0,0.927594322,0,0
甘肃,酒泉市,河南,驻马店,0.939446666,0,0,0,0,0,0
甘肃,酒泉市,浙江,宁波,0.268058415,0.38076657,0.157777935,0.14900878,0.198773402,0,0.232685361
甘肃,酒泉市,浙江,杭州,0,0,0,0,0.183738575,0,0
甘肃,酒泉市,湖北,武汉,0.34822023,0.196990996,0.363498021,0.347860701,0.493910525,0.117614821,0.390229332
甘肃,酒泉市,甘肃,兰州,0.346364862,0.476802839,0.74081963,0.997738996,0.999459818,0.156983293,0.120824034
甘肃,酒泉市,辽宁,沈阳,0,0,0,0.591801449,0,0.717246437,0.930429357
甘肃,酒泉市,重庆,重庆,0.07376039,0.068191032,0.358859805,0.345937761,0.511329632,0,0
甘肃,酒泉市,陕西,咸阳,0,0,0,0,0.219157269,0,0
甘肃,酒泉市,陕西,西安,0.770796995,0.889633736,0.447848941,0.433931334,0.771738922,0.534614264,0.280687977
甘肃,酒泉市,青海,西宁,0.581457783,0,0,0,0,0,0
甘肃,酒泉市,香港,香港,0,0.317087829,0,0.37546909,0.139845139,0,0
甘肃,金昌市,上海,上海,0.491038435,0.579874891,0.252502545,0.243911319,0.181680228,0.354135684,0.490573031
甘肃,金昌市,北京,北京,0.523687026,0.39788787,0.974891948,0.778423252,0.45874405,0.854588983,0.500665118
甘肃,金昌市,吉林,长春,0,0,0,0,0.844405015,0,0
甘肃,金昌市,四川,德阳,0,0.614085977,0,0,0,0,0
甘肃,金昌市,四川,成都,0,0,0,0.054585517,0,0.470258028,0.700636544
甘肃,金昌市,天津,天津,0.977888443,0.611323033,0.794408199,0,0.013025395,0.12629516,0.872313152
甘肃,金昌市,宁夏,银川,0.562195864,0.33897919,0.273669467,0.030235521,0.356392643,0,0.075025541
甘肃,金昌市,山东,德州,0.336013577,0.977539982,0.926002246,0.960218667,0.564160763,0.941421995,0.686500574
甘肃,金昌市,山东,济南,0,0.611516316,0,0.477561176,0,0,0.790294629
甘肃,金昌市,山东,青岛,0,0,0.548757605,0,0,0,0
甘肃,金昌市,山西,大同,0,0,0,0.902835853,0,0,0
甘肃,金昌市,广东,东莞,0,0,0,0.741532182,0,0,0
甘肃,金昌市,广东,广州,0.854816403,0.454734569,0.686407333,0.564778283,0.358800571,0.65701689,0.178997251
甘肃,金昌市,广东,惠州,0,0,0.47388621,0,0,0,0
甘肃,金昌市,江苏,苏州,0,0,0,0.59471774,0.499075157,0,0.098879034
甘肃,金昌市,河北,廊坊,0,0,0,0.124406314,0,0,0.0339177
甘肃,金昌市,河南,郑州,0,0,0,0,0.131108092,0,0
甘肃,金昌市,浙江,宁波,0.789042157,0.344161413,0.325548763,0.663683616,0.685559728,0,0.748152616
甘肃,金昌市,浙江,杭州,0,0.951798074,0,0,0.443312337,0,0
甘肃,金昌市,湖北,武汉,0.752187777,0.668756947,0,0.906094664,0.915687383,0.431544566,0.264166894
甘肃,金昌市,甘肃,兰州,0.356161996,0.916612117,0.400608282,0.884707691,0.729450517,0.600343445,0.624024284
甘肃,金昌市,辽宁,沈阳,0,0,0.890213681,0,0,0.519330972,0
甘肃,金昌市,重庆,重庆,0.996939885,0.580454314,0.439774701,0,0.334255558,0,0.29994928
甘肃,金昌市,陕西,咸阳,0,0,0,0,0.53382176,0,0
甘肃,金昌市,陕西,西安,0.078742395,0.257325157,0.368898656,0.820358441,0.465351128,0.128028153,0.543192497
甘肃,金昌市,青海,西宁,0.08491365,0,0,0,0,0,0
甘肃,金昌市,香港,香港,0.005255154,0.042719362,0.634360937,0.34522455,0.866569305,0,0
甘肃,陇南市,上海,上海,0.708071811,0.993565248,0.120546909,0.126212262,0.820375806,0.748911686,0.046340219
甘肃,陇南市,北京,北京,0.935194418,0.590271296,0.793362723,0.282175033,0.976458372,0.850758274,0.698353627
甘肃,陇南市,吉林,长春,0,0,0,0,0.039989159,0,0
甘肃,陇南市,四川,德阳,0,0,0.422068331,0,0.301952805,0,0
甘肃,陇南市,四川,成都,0.959091801,0.914213545,0.027164104,0.665651265,0.335419403,0.025618195,0
甘肃,陇南市,天津,天津,0.771044135,0.843519866,0,0.804765094,0.538799819,0.811566197,0.012895221
甘肃,陇南市,山东,德州,0.008838092,0.227653753,0.679426371,0.261430634,0.760682496,0.965842634,0.473985981
甘肃,陇南市,山东,济南,0,0.636357208,0,0.787344943,0,0,0.530075162
甘肃,陇南市,山东,青岛,0,0,0.223004029,0,0,0,0
甘肃,陇南市,山西,大同,0,0,0,0,0.390285197,0,0
甘肃,陇南市,广东,东莞,0,0,0,0.737153403,0.230389539,0,0
甘肃,陇南市,广东,佛山,0,0,0,0,0.37484299,0,0
甘肃,陇南市,广东,广州,0.524475034,0.294648906,0.175082435,0.70698752,0.831072875,0.370387319,0.873456909
甘肃,陇南市,广东,惠州,0,0,0.416334142,0,0,0,0
甘肃,陇南市,广西,柳州,0,0,0,0,0,0,0.491017294
甘肃,陇南市,江苏,苏州,0.424346925,0.070291276,0,0.289622059,0.666760301,0,0.224055978
甘肃,陇南市,江西,南昌,0,0,0,0.718578838,0,0,0
甘肃,陇南市,河北,廊坊,0,0,0,0.970625587,0,0,0.532474531
甘肃,陇南市,河北,张家口,0,0,0,0,0.100660138,0,0
